Game Started:,7/16/2021 1:49:50 PM
00:00:00,k,Spade, 8
00:00:00,j,Club, 9
00:00:00,u,Club, 13
00:00:00,k,Spade, 13
00:00:00,j,Club, 2
00:00:00,u,Club, 4
00:00:00,k,Heart, 5
00:00:00,j,Club, 14
Chuck!,j,00:00:146
00:00:01,u,Spade, 4
00:00:01,k,Heart, 6
00:00:01,j,Heart, 7
00:00:01,u,Heart, 12
00:00:02,k,Spade, 12
00:00:02,j,Club, 3
00:00:02,u,Club, 7
00:00:02,k,Spade, 14
Chuck!,k,00:00:144
00:00:03,j,Spade, 5
00:00:03,u,Club, 10
00:00:03,k,Heart, 8
00:00:03,j,Spade, 6
00:00:03,u,Club, 12
00:00:03,k,Heart, 2
00:00:04,j,Heart, 13
00:00:04,u,Club, 8
00:00:04,k,Club, 11
00:00:04,j,Spade, 10
00:00:04,u,Spade, 11
00:00:04,k,Heart, 11
00:00:04,j,Heart, 14
Chuck!,j,00:00:149
00:00:05,u,Heart, 10
00:00:05,k,Spade, 2
00:00:05,j,Heart, 4
00:00:05,u,Heart, 9
00:00:06,k,Spade, 7
00:00:06,j,Club, 6
00:00:06,u,Spade, 3
00:00:06,k,Club, 5
00:00:06,j,Spade, 9
00:00:06,u,Heart, 3
Game Ended,00:00:06
name,nr of beers,nr of sips,avg Sips,time Total,avg Time
k,7.428571,104,8,00:00:01.7473638,00:00:00.1340000
j,7.285714,102,7.846154,00:00:01.9008715,00:00:00.1460000
u,7.571429,106,8.153846,00:00:01.9013254,00:00:00.1460000
File End
