Game Started:,7/15/2021 7:40:59 PM
00:00:00,Frederik,Star, 5
00:00:00,Mathias,Spade, 7
00:00:01,Andreas,Diamond, 11
00:00:01,Lasse,Penis, 2
00:00:05,Jakob,Square, 9
00:00:05,Steffen,Penis, 9
00:00:06,adw,Spade, 14
Chuck!,adw,00:00:873
00:00:09,adw,Circle, 13
00:00:10,awd,Diamond, 3
00:00:10,Frederik,Circle, 9
00:00:11,Mathias,Circle, 14
Chuck!,Mathias,00:00:627
00:00:14,Andreas,Star, 10
00:00:15,Lasse,Diamond, 8
00:00:15,Jakob,Club, 7
00:00:16,Steffen,Triangle, 9
00:00:18,adw,Star, 3
00:00:19,adw,Spade, 6
00:00:19,awd,Circle, 3
00:00:20,Frederik,Circle, 11
00:00:21,Mathias,Spade, 10
00:00:22,Andreas,Square, 3
00:00:22,Lasse,Star, 2
00:00:23,Jakob,Diamond, 12
00:00:23,Steffen,Diamond, 10
00:00:23,adw,Penis, 7
00:00:24,adw,Circle, 4
00:00:24,awd,Heart, 8
00:00:24,Frederik,Penis, 8
00:00:24,Mathias,Penis, 6
00:00:25,Andreas,Star, 9
00:00:25,Lasse,Circle, 7
00:00:25,Jakob,Penis, 13
00:00:26,Steffen,Star, 12
00:00:26,adw,Circle, 2
00:00:26,adw,Star, 7
00:00:27,awd,Spade, 5
00:00:27,Frederik,Triangle, 4
00:00:27,Mathias,Square, 6
00:00:27,Andreas,Triangle, 14
Chuck!,Andreas,00:00:248
00:00:28,Lasse,Triangle, 11
00:00:28,Jakob,Penis, 12
00:00:28,Steffen,Heart, 7
00:00:29,adw,Penis, 4
00:00:29,adw,Circle, 6
00:00:29,awd,Star, 8
00:00:29,Frederik,Triangle, 13
00:00:29,Mathias,Heart, 4
00:00:30,Andreas,Club, 3
00:00:30,Lasse,Circle, 12
00:00:30,Jakob,Heart, 2
00:00:30,Steffen,Penis, 10
00:00:30,adw,Circle, 8
00:00:31,adw,Square, 4
00:00:31,awd,Penis, 5
00:00:31,Frederik,Square, 7
00:00:31,Mathias,Triangle, 2
00:00:32,Andreas,Diamond, 9
00:00:32,Lasse,Diamond, 2
00:00:32,Jakob,Club, 5
00:00:32,Steffen,Square, 14
Chuck!,Steffen,00:00:205
00:00:33,adw,Triangle, 7
00:00:33,adw,Spade, 4
00:00:33,awd,Spade, 3
00:00:33,Frederik,Triangle, 5
00:00:34,Mathias,Club, 12
00:00:34,Andreas,Star, 13
00:00:34,Lasse,Diamond, 7
00:00:34,Jakob,Club, 4
00:00:35,Steffen,Club, 13
00:00:35,adw,Triangle, 3
00:00:35,adw,Square, 8
00:00:35,awd,Penis, 3
00:00:35,Frederik,Triangle, 10
00:00:36,Mathias,Star, 14
Chuck!,Mathias,00:00:213
00:00:36,Andreas,Heart, 5
00:00:37,Lasse,Diamond, 4
00:00:37,Jakob,Club, 11
00:00:37,Steffen,Heart, 6
00:00:37,adw,Diamond, 13
00:00:38,adw,Circle, 10
00:00:38,awd,Spade, 2
00:00:38,Frederik,Circle, 5
00:00:38,Mathias,Spade, 13
00:00:38,Andreas,Star, 4
00:00:39,Lasse,Spade, 9
00:00:39,Jakob,Club, 2
00:00:39,Steffen,Club, 6
00:00:39,adw,Club, 10
00:00:39,adw,Triangle, 6
00:00:40,awd,Heart, 13
00:00:40,Frederik,Triangle, 12
00:00:40,Mathias,Heart, 14
Chuck!,Mathias,00:00:269
00:00:41,Andreas,Spade, 8
00:00:41,Lasse,Square, 11
00:00:41,Jakob,Club, 14
Chuck!,Jakob,00:00:305
00:00:42,Steffen,Heart, 10
00:00:42,adw,Club, 9
00:00:43,adw,Square, 12
00:00:43,awd,Star, 11
00:00:43,Frederik,Heart, 12
00:00:43,Mathias,Heart, 9
00:00:44,Andreas,Square, 10
00:00:44,Lasse,Spade, 12
00:00:44,Jakob,Diamond, 6
00:00:44,Steffen,Penis, 11
00:00:45,adw,Penis, 14
Chuck!,adw,00:00:316
00:00:46,adw,Square, 5
00:00:46,awd,Spade, 11
00:00:46,Frederik,Star, 6
00:00:47,Mathias,Square, 13
00:00:47,Andreas,Diamond, 5
00:00:47,Lasse,Heart, 11
00:00:47,Jakob,Triangle, 8
00:00:48,Steffen,Square, 2
00:00:48,adw,Club, 8
00:00:48,adw,Diamond, 14
Chuck!,adw,00:00:193
00:00:49,awd,Heart, 3
Game Ended,00:00:49
name,nr of beers,nr of sips,avg Sips,time Total,avg Time
Frederik,7.642857,107,8.230769,00:00:03.7312928,00:00:00.2870000
Mathias,8.857142,124,9.538462,00:00:04.0166323,00:00:00.3090000
Andreas,7.428571,104,8,00:00:04.3968537,00:00:00.3380000
Lasse,7,98,7.538462,00:00:04.0874932,00:00:00.3140000
Jakob,7.5,105,8.076923,00:00:06.8187750,00:00:00.5250000
Steffen,8.5,119,9.153846,00:00:03.9007279,00:00:00.3000000
adw,7.285714,102,7.846154,00:00:05.1101442,00:00:00.3930000
adw,7.071429,99,7.615385,00:00:04.3020262,00:00:00.3310000
awd,5.571429,78,6,00:00:03.9796673,00:00:00.3060000
File End
